Date,Close
2013-07-05,59.44
2013-07-08,59.03
2013-07-09,59.01
2013-07-10,58.73
2013-07-11,59.57
2013-07-12,60.2
2013-07-15,60.51
2013-07-16,60.11
2013-07-17,60.23
2013-07-18,60.53
2013-07-19,60.88
2013-07-22,60.85
2013-07-23,61.2
2013-07-24,60.33
2013-07-25,59.63
2013-07-26,59.23
2013-07-29,58.87
2013-07-30,58.28
2013-07-31,58.08
2013-08-01,57.9
2013-08-02,57.87
2013-08-05,57.56
2013-08-06,56.18
2013-08-07,56.26
2013-08-08,56.5
2013-08-12,56.92
2013-08-13,57.97
2013-08-14,57.87
2013-08-16,56.28
2013-08-19,55.06
2013-08-20,54.98
2013-08-21,54.61
2013-08-22,54.78
2013-08-23,55.06
2013-08-26,55.47
2013-08-27,53.74
2013-08-28,54.01
2013-08-29,54.36
2013-08-30,54.99
2013-09-02,55.96
2013-09-03,54.39
2013-09-04,54.96
2013-09-05,56.39
2013-09-06,57.17
2013-09-10,59.15
2013-09-11,59.52
2013-09-12,58.97
2013-09-13,59.17
2013-09-16,59.03
2013-09-17,59.09
2013-09-18,59.46
2013-09-19,61.65
2013-09-20,60.38
2013-09-23,59.67
2013-09-24,59.63
2013-09-25,59.42
2013-09-26,59.74
2013-09-27,59.19
2013-09-30,58.22
2013-10-01,58.58
2013-10-03,59.75
2013-10-04,59.8
2013-10-07,59.94
2013-10-08,60.03
2013-10-09,60.4
2013-10-10,60.85
2013-10-11,61.4
2013-10-14,61.56
2013-10-15,61.56
2013-10-17,61.02
2013-10-18,61.74
2013-10-21,62.79
2013-10-22,62.06
2013-10-23,62.15
2013-10-24,62.19
2013-10-25,62.15
2013-10-28,61.83
2013-10-29,62.76
2013-10-30,62.93
2013-10-31,63.13
2013-11-01,63.58
2013-11-05,63.21
2013-11-06,62.87
2013-11-07,62.37
2013-11-08,62.2
2013-11-11,61.58
2013-11-12,61.63
2013-11-13,60.53
2013-11-14,61.41
2013-11-18,62.38
2013-11-19,62.78
2013-11-20,61.83
2013-11-21,60.94
2013-11-22,60.64
2013-11-25,61.6
2013-11-26,61.42
2013-11-27,61.49
2013-11-28,62.08
2013-11-29,62.19
2013-12-02,62.87
2013-12-03,63.01
2013-12-04,62.6
2013-12-05,63.26
2013-12-06,63.39
2013-12-09,64.3
2013-12-10,64.1
2013-12-11,63.92
2013-12-12,63.51
2013-12-13,62.38
2013-12-16,62.1
2013-12-17,61.9
2013-12-18,62.9
2013-12-19,62.31
2013-12-20,63.21
2013-12-23,63.56
2013-12-24,63.24
2013-12-26,63.38
2013-12-27,63.78
2013-12-30,63.79
2013-12-31,64
2014-01-01,64.05
2014-01-02,62.78
2014-01-03,62.6
2014-01-06,62.71
2014-01-07,62.69
2014-01-08,62.25
2014-01-09,62.26
2014-01-10,62.39
2014-01-13,63.42
2014-01-14,63.13
2014-01-15,63.69
2014-01-16,63.79
2014-01-17,63.22
2014-01-20,63.8
2014-01-21,63.8
2014-01-22,64.04
2014-01-23,64.35
2014-01-24,63.35
2014-01-27,62.35
2014-01-28,62.2
2014-01-29,62.45
2014-01-30,61.4
2014-01-31,61.8
2014-02-03,61.49
2014-02-04,60.89
2014-02-05,61.1
2014-02-06,61.29
2014-02-07,61.5
2014-02-10,61.47
2014-02-11,61.7
2014-02-12,61.62
2014-02-13,61.04
2014-02-14,61.56
2014-02-17,62.22
2014-02-18,61.85
2014-02-19,61.92
2014-02-20,61.61
2014-02-21,62.1
2014-02-24,62.44
2014-02-25,62.78
2014-02-26,63.27
2014-02-28,63.62
2014-03-03,62.85
2014-03-04,63.56
2014-03-05,64
2014-03-06,64.61
2014-03-07,65.96
2014-03-10,65.6
2014-03-11,65
2014-03-12,65.2
2014-03-13,64.92
2014-03-14,65.11
2014-03-18,65.3
2014-03-19,65.1
2014-03-20,64.85
2014-03-21,64.88
2014-03-24,65.85
2014-03-25,65.82
2014-03-26,65.81
2014-03-27,66.19
2014-03-28,66.73
2014-03-31,67.04
2014-04-01,67.18
2014-04-02,67.61
2014-04-03,67.36
2014-04-04,67.2
2014-04-07,67
2014-04-09,67.9
2014-04-10,68.11
2014-04-11,67.68
2014-04-15,67.86
2014-04-16,67.1
2014-04-17,67.8
2014-04-21,68.3
2014-04-22,68.21
2014-04-23,68.5
2014-04-25,68.17
2014-04-28,67.97
2014-04-29,67.95
2014-04-30,67.14
2014-05-02,67.25
2014-05-05,67.31
2014-05-06,67.31
2014-05-07,67.03
2014-05-08,66.81
2014-05-09,68.97
2014-05-12,70.46
2014-05-13,70.92
2014-05-14,71.57
2014-05-15,71.65
2014-05-16,72.26
2014-05-19,72.6
2014-05-20,72.81
2014-05-21,73.19
2014-05-22,73.38
2014-05-23,73.71
2014-05-26,73.6
2014-05-27,73.08
2014-05-28,73.35
2014-05-29,73.03
2014-05-30,72.36
2014-06-02,73.94
2014-06-03,74.63
2014-06-04,74.46
2014-06-05,75.29
2014-06-06,76.16
2014-06-09,77.5
2014-06-11,77.46
2014-06-12,77.07
2014-06-13,76.25
2014-06-16,76.14
2014-06-17,76.99
2014-06-18,76.46
2014-06-19,76.19
2014-06-20,75.9
2014-06-23,75.5
2014-06-24,76.39
2014-06-25,76.1
2014-06-26,75.61
2014-06-27,75.78
2014-06-30,76.61
2014-07-01,76.8
2014-07-02,77.63
2014-07-03,77.69
2014-07-04,77.64
2014-07-07,78.39
2014-07-08,77.21
2014-07-09,76.6
2014-07-10,76.21
2014-07-11,75.13
2014-07-14,75.35
2014-07-15,75.89
2014-07-16,76.84
2014-07-17,76.92
2014-07-18,77.29
2014-07-21,77.55
2014-07-22,78.22
2014-07-23,78.64
2014-07-24,78.79
2014-07-25,78.48
2014-07-28,78.22
2014-07-30,78.31
2014-07-31,77.94
2014-08-01,77.38
2014-08-04,77.6
2014-08-05,78.43
2014-08-06,77.9
2014-08-07,77.21
2014-08-08,76.72
2014-08-11,77.16
2014-08-12,78
2014-08-13,78.31
2014-08-14,78.83
2014-08-18,79.29
2014-08-19,79.75
2014-08-20,79.6
2014-08-21,79.97
2014-08-22,80.03
2014-08-25,79.88
2014-08-26,79.99
2014-08-27,80.24
2014-08-28,80.32
2014-09-01,81.26
2014-09-02,81.89
2014-09-03,82.25
2014-09-04,81.65
2014-09-05,81.6
2014-09-08,82.58
2014-09-09,82.5
2014-09-10,82.51
2014-09-11,82.31
2014-09-12,82.21
2014-09-15,81.22
2014-09-16,80.33
2014-09-17,80.59
2014-09-18,82
2014-09-19,82.14
2014-09-22,82.64
2014-09-23,81.46
2014-09-24,81.13
2014-09-25,80.34
2014-09-26,80.93
2014-09-29,80.69
2014-09-30,80.89
2014-10-01,80.7
2014-10-07,79.37
2014-10-08,79.98
2014-10-09,80.46
2014-10-10,79.33
2014-10-13,79.7
2014-10-14,79.6
2014-10-16,78.79
2014-10-17,78.9
2014-10-20,79.58
2014-10-21,80.9
2014-10-22,80.7
2014-10-27,80.75
2014-10-28,81
2014-10-29,81.64
2014-10-30,82.82
2014-10-31,84.04
2014-11-03,84.18
2014-11-05,84.89
2014-11-07,84.63
2014-11-10,84.2
2014-11-11,84.31
2014-11-12,84.71
2014-11-13,84.43
2014-11-14,84.96
2014-11-17,85.04
2014-11-18,85
2014-11-19,84.92
2014-11-20,84.72
2014-11-21,85.54
2014-11-24,86.04
2014-11-25,85.64
2014-11-26,85.79
2014-11-27,85.92
2014-11-28,87.01
2014-12-01,86.51
2014-12-02,86.21
2014-12-03,86.31
2014-12-04,86.64
2014-12-05,86.52
2014-12-08,85.54
2014-12-09,84.63
2014-12-10,84.97
2014-12-11,83.68
2014-12-12,83.92
2014-12-15,83.35
2014-12-16,82.04
2014-12-17,81.96
2014-12-18,82.57
2014-12-19,83.43
2014-12-22,84.05
2014-12-23,83.86
2014-12-24,83.27
2014-12-26,83.09
2014-12-29,83.5
2014-12-30,83.4
2014-12-31,83.89
2015-01-01,83.97
2015-01-02,84.77
2015-01-05,84.5
2015-01-06,82.3
2015-01-07,82.38
2015-01-08,83.29
2015-01-09,83.99
2015-01-12,84.29
2015-01-13,83.95
2015-01-14,83.88
2015-01-15,85.64
2015-01-16,86.17
2015-01-19,86.43
2015-01-20,87.87
2015-01-21,88.35
2015-01-22,88.64
2015-01-23,89.19
2015-01-27,89.9
2015-01-28,89.89
2015-01-29,90.06
2015-01-30,89.31
2015-02-02,89.25
2015-02-03,88.53
2015-02-04,88.39
2015-02-05,88.19
2015-02-06,88.17
2015-02-09,86.55
2015-02-10,86.68
2015-02-11,87.32
2015-02-12,88.06
2015-02-13,89.32
2015-02-16,89.2
2015-02-18,89.78
2015-02-19,89.8
2015-02-20,88.85
2015-02-23,87.8
2015-02-24,88.05
2015-02-25,87.68
2015-02-26,87.2
2015-02-27,88.85
2015-03-02,89.97
2015-03-03,89.95
2015-03-04,89.15
2015-03-05,89.25
2015-03-09,87.88
2015-03-10,87.6
2015-03-11,87.53
2015-03-12,87.68
2015-03-13,86.68
2015-03-16,87.13
2015-03-17,87.57
2015-03-18,87.22
2015-03-19,86.85
2015-03-20,86.15
