Date,Close
2022-09-12,659.7
2022-09-13,664.47
2022-09-14,663.89
2022-09-15,659.98
2022-09-16,648.34
2022-09-19,648.74
2022-09-20,655.3
2022-09-21,654.91
2022-09-22,650.89
2022-09-23,640.51
2022-09-26,630.62
2022-09-27,629.74
2022-09-28,627.73
2022-09-29,621.68
2022-09-30,630.26
2022-10-03,625.89
2022-10-04,637.84
2022-10-06,641.56
2022-10-07,640.62
2022-10-10,637.85
2022-10-11,626.34
2022-10-12,633.32
2022-10-13,629.98
2022-10-14,636.38
2022-10-17,641.09
2022-10-18,647.54
2022-10-19,647.1
2022-10-20,648.9
2022-10-21,652.61
2022-10-24,657.82
2022-10-25,655.73
2022-10-27,656.17
2022-10-28,659.08
2022-10-31,665.51
2022-11-01,671.55
2022-11-02,669.63
2022-11-03,669.28
2022-11-04,670.69
2022-11-07,672.6
2022-11-09,673.15
2022-11-10,666.1
2022-11-11,678.02
2022-11-14,680.2
2022-11-15,680.0
2022-11-16,683.3
2022-11-17,681.99
2022-11-18,680.72
2022-11-21,674.93
2022-11-22,674.88
2022-11-23,676.23
2022-11-24,684.11
2022-11-25,684.94
2022-11-28,687.6
2022-11-29,692.0
2022-11-30,692.98
2022-12-01,698.16
2022-12-02,693.78
2022-12-05,693.18
2022-12-06,690.74
2022-12-07,688.96
2022-12-08,690.38
2022-12-09,686.25
2022-12-12,685.24
2022-12-13,688.33
2022-12-14,688.59
2022-12-15,682.73
2022-12-16,677.3
2022-12-19,681.65
2022-12-20,680.22
2022-12-21,674.76
2022-12-22,672.05
2022-12-23,660.22
2022-12-26,666.35
2022-12-27,671.19
2022-12-28,670.65
2022-12-29,674.91
2022-12-30,671.43
2023-01-02,672.75
2023-01-03,675.78
2023-01-04,673.6
2023-01-05,665.6
2023-01-06,661.09
2023-01-09,667.18
2023-01-10,663.63
2023-01-11,663.7
2023-01-12,661.21
2023-01-13,663.49
2023-01-16,662.59
2023-01-17,666.38
2023-01-18,670.43
2023-01-19,670.71
2023-01-20,669.33
2023-01-23,669.59
2023-01-24,670.0
2023-01-25,664.26
2023-01-27,658.32
2023-01-30,656.97
2023-01-31,657.51
2023-02-01,658.13
2023-02-02,661.64
2023-02-03,668.2
2023-02-06,667.87
2023-02-07,665.87
2023-02-08,670.97
2023-02-09,669.78
2023-02-10,669.71
2023-02-13,667.83
2023-02-14,670.45
2023-02-15,673.87
2023-02-16,676.12
2023-02-17,673.17
2023-02-20,670.41
2023-02-21,670.52
2023-02-22,658.59
2023-02-23,658.38
